created_at,full_text,image_url,lang,location,username,caseFolded_fullText,cleaning,matched_keyword,lintang,bujur,sumber,norm,stopwords,tokenized,stemmed,translated,score_vader,klasifikasi_vader
Sun Jul 23 00:52:57 +0000 2023,loh? siapa suruh liburan ke Kota Jogja? ngapain ke Jogja kok ke Malioboro apalagi ke Tugu? kek kagak ada wisata lain aja~ *eh Alun2 Utara udah singup gitu tu udah tanda Kota Jogja tidak baik2 saja loh,,in,"Sleman, DIY",simendezz,loh? siapa suruh liburan ke kota jogja? ngapain ke jogja kok ke malioboro apalagi ke tugu? kek kagak ada wisata lain aja~ *eh alun2 utara udah singup gitu tu udah tanda kota jogja tidak baik2 saja loh,loh siapa suruh liburan ke kota jogja ngapain ke jogja kok ke malioboro apalagi ke tugu kek kagak ada wisata lain aja eh alun utara udah singup gitu tu udah tanda kota jogja tidak baik saja loh,malioboro,-7.792646,110.365871,dinpar diy 2023,loh siapa suruh liburan ke kota jogja ngapain ke jogja kok ke malioboro apalagi ke tugu kek kagak ada wisata lain aja eh alun utara udah singup gitu tu udah tanda kota jogja tidak baik saja loh,loh siapa suruh liburan kota jogja ngapain jogja kok malioboro ke tugu kek kagak wisata aja eh alun utara udah singup gitu tu udah tanda kota jogja baik loh,"['loh', 'siapa', 'suruh', 'liburan', 'kota', 'jogja', 'ngapain', 'jogja', 'kok', 'malioboro', 'ke', 'tugu', 'kek', 'kagak', 'wisata', 'aja', 'eh', 'alun', 'utara', 'udah', 'singup', 'gitu', 'tu', 'udah', 'tanda', 'kota', 'jogja', 'baik', 'loh']",loh siapa suruh libur kota jogja ngapain jogja kok malioboro ke tugu kek kagak wisata aja eh alun utara udah singup gitu tu udah tanda kota jogja baik loh,"Loh anyone who told me to go to the city of Jogja to go to Jogja Kok to Malioboro, especially to the cake monument to have another tourist, eh North Alun Singup is a sign of Jogja city",0,netral
Sat Jun 17 14:23:30 +0000 2023,makasih banget yaahh buat @Tanmatyu yang udah mau direpoton buat ke alkid sama pantai seru banget pokoknya jangan kapok yaakk kalo aku main ke jogja kurepotin wkwkw. makasih juga @sicumicumiii yang udah mau nemenin muter dan ngabulin bm dihari terakhir wkwk jangan kapok yaa,,in,Atlantis,liibraan,makasih banget yaahh buat @tanmatyu yang udah mau direpoton buat ke alkid sama pantai seru banget pokoknya jangan kapok yaakk kalo aku main ke jogja kurepotin wkwkw. makasih juga @sicumicumiii yang udah mau nemenin muter dan ngabulin bm dihari terakhir wkwk jangan kapok yaa,makasih banget yaahh buat  yang udah mau direpoton buat ke alkid sama pantai seru banget pokoknya jangan kapok yaakk kalo aku main ke jogja kurepotin wkwkw makasih juga  yang udah mau nemenin muter dan ngabulin bm dihari terakhir wkwk jangan kapok yaa,alkid,-7.811877,110.363204,visit jogja,makasih banget yaahh buat  yang udah mau direpoton buat ke alkid sama pantai seru banget pokoknya jangan kapok yaakk kalo aku main ke jogja kurepotin wkwkw makasih juga  yang udah mau nemenin muter dan ngabulin bm dihari terakhir wkwk jangan kapok yaa,makasih banget yaahh buat  udah mau direpoton buat alkid sama pantai seru banget pokoknya jangan kapok yaakk kalo aku main jogja kurepotin wkwkw makasih  udah mau nemenin muter ngabulin bm dihari terakhir wkwk jangan kapok yaa,"['makasih', 'banget', 'yaahh', 'buat', 'udah', 'mau', 'direpoton', 'buat', 'alkid', 'sama', 'pantai', 'seru', 'banget', 'pokoknya', 'jangan', 'kapok', 'yaakk', 'kalo', 'aku', 'main', 'jogja', 'kurepotin', 'wkwkw', 'makasih', 'udah', 'mau', 'nemenin', 'muter', 'ngabulin', 'bm', 'dihari', 'terakhir', 'wkwk', 'jangan', 'kapok', 'yaa']",makasih banget yaahh buat udah mau direpoton buat alkid sama pantai seru banget pokok jangan kapok yaakk kalo aku main jogja kurepotin wkwkw makasih udah mau nemenin muter ngabulin bm hari akhir wkwk jangan kapok yaa,I want to make it to the same alkid for fun beach banget.,0.5574,positif
Fri Dec 29 09:21:17 +0000 2023,Malam Tahun Baru 2024 Pesta Kembang Api dan Atraksi Seni Digelar di Pantai Trisik Kulonprogo https://t.co/scN5r9E2Y6 #beritajogja #jogja #jogjaistimewa https://t.co/Uabp8bqLFK,https://pbs.twimg.com/media/GCgU7yTaYAEhZGl.jpg,in,"Yogyakarta, Indonesia",Harian_Jogja,malam tahun baru 2024 pesta kembang api dan atraksi seni digelar di pantai trisik kulonprogo https://t.co/scn5r9e2y6 #beritajogja #jogja #jogjaistimewa https://t.co/uabp8bqlfk,malam tahun baru  pesta kembang api dan atraksi seni digelar di pantai trisik kulonprogo,pantai trisik,-7.967335,110.182607,visit jogja,malam tahun baru  pesta kembang api dan atraksi seni digelar di pantai trisik kulonprogo,malam tahun baru  pesta kembang api atraksi seni digelar pantai trisik kulonprogo,"['malam', 'tahun', 'baru', 'pesta', 'kembang', 'api', 'atraksi', 'seni', 'digelar', 'pantai', 'trisik', 'kulonprogo']",malam tahun baru pesta kembang api atraksi seni gelar pantai trisik kulonprogo,New Year's Eve New Fire Fighting and Art Attractions are held at Trisik Kulonprogo Beach,-0.2732,negatif
Sat Sep 02 09:28:26 +0000 2023,Malioboro Gunung Merapi Tugu itu udah jadi destinasi wajib ga sih buat kamu kunjungi di Jogja? tapi apa kamu pernah lihat keindahan berbagai macam pantai yang ada di Gunung Kidul ? kalau belum menurut Dea sih kamu harus banget mampir deh di jamin gak rugi ! #JAMUR,,in,"Yogyakarta, Indonesia",masdhafm,malioboro gunung merapi tugu itu udah jadi destinasi wajib ga sih buat kamu kunjungi di jogja? tapi apa kamu pernah lihat keindahan berbagai macam pantai yang ada di gunung kidul ? kalau belum menurut dea sih kamu harus banget mampir deh di jamin gak rugi ! #jamur,malioboro gunung merapi tugu itu udah jadi destinasi wajib ga sih buat kamu kunjungi di jogja tapi apa kamu pernah lihat keindahan berbagai macam pantai yang ada di gunung kidul  kalau belum menurut dea sih kamu harus banget mampir deh di jamin gak rugi,malioboro,-7.792646,110.365871,dinpar diy 2023,malioboro gunung merapi tugu itu udah jadi destinasi wajib ga sih buat kamu kunjungi di jogja tapi apa kamu pernah lihat keindahan berbagai macam pantai yang ada di gunung kidul  kalau belum menurut dea sih kamu harus banget mampir deh di jamin gak rugi,malioboro gunung merapi tugu udah jadi destinasi wajib ga sih buat kamu kunjungi jogja apa kamu pernah lihat keindahan berbagai macam pantai ada gunung kidul  kalau menurut dea sih kamu banget mampir deh jamin gak rugi,"['malioboro', 'gunung', 'merapi', 'tugu', 'udah', 'jadi', 'destinasi', 'wajib', 'ga', 'sih', 'buat', 'kamu', 'kunjungi', 'jogja', 'apa', 'kamu', 'pernah', 'lihat', 'keindahan', 'berbagai', 'macam', 'pantai', 'ada', 'gunung', 'kidul', 'kalau', 'menurut', 'dea', 'sih', 'kamu', 'banget', 'mampir', 'deh', 'jamin', 'gak', 'rugi']",malioboro gunung merapi tugu udah jadi destinasi wajib ga sih buat kamu kunjung jogja apa kamu pernah lihat indah bagai macam pantai ada gunung kidul kalau turut dea sih kamu banget mampir deh jamin gak rugi,"Malioboro Mount Merapi Tugu Tugu has become a mandatory destination for you to visit in Jogja but have you ever seen the beauty of various beaches in Gunung Kidul if you haven't according to Dea, you have to stop by it, not to be guaranteed not to lose",0.7534,positif
Mon Dec 04 08:09:28 +0000 2023,Marapi gunung merapi Jogja Jin Hyung THAI ZOMBIE Bakpia Yoona Mutiara CastawayDivaEp12 Heather Ngekos DARK BLOOD EXIST CookingCrushSeriesEP2 Apel Pagi Kencana CaptainKoreaJin happy new year,,in,,chennsssy,marapi gunung merapi jogja jin hyung thai zombie bakpia yoona mutiara castawaydivaep12 heather ngekos dark blood exist cookingcrushseriesep2 apel pagi kencana captainkoreajin happy new year,marapi gunung merapi jogja jin hyung thai zombie bakpia yoona mutiara castawaydivaep heather ngekos dark blood exist cookingcrushseriesep apel pagi kencana captainkoreajin happy new year,gunung merapi,-7.540716,110.445723,visit jogja,marapi gunung merapi jogja jin hyung thai zombie bakpia yoona mutiara castawaydivaep heather ngekos dark blood exist cookingcrushseriesep apel pagi kencana captainkoreajin happy new year,marapi gunung merapi jogja jin hyung thai zombie bakpia yoona mutiara castawaydivaep heather ngekos dark blood exist cookingcrushseriesep apel pagi kencana captainkoreajin happy new year,"['marapi', 'gunung', 'merapi', 'jogja', 'jin', 'hyung', 'thai', 'zombie', 'bakpia', 'yoona', 'mutiara', 'castawaydivaep', 'heather', 'ngekos', 'dark', 'blood', 'exist', 'cookingcrushseriesep', 'apel', 'pagi', 'kencana', 'captainkoreajin', 'happy', 'new', 'year']",marapi gunung merapi jogja jin hyung thai zombie bakpia yoona mutiara castawaydivaep heather ngekos dark blood exist cookingcrushseriesep apel pagi kencana captainkoreajin happy new year,MARAPI Mount Merapi Jogja Jin Hyung Thai Zombie Bakpia Yoona Mutiara Castawaydivaep Heather Ngekos Dark Blood Exist CookingCrushSeriesep APEL MORNING KENCANA CAPTAINKOREJIN HAPPY NEW YEAR,0.6633,positif
Thu May 25 07:26:47 +0000 2023,Masih edisi jelajah Kampung Wisata Purbayan nih #sobatpinarak.. Mimin mau ajak kalian langsung ke pengrajin perak yang ada di Kotagede! Penasaran sama keseruan tripnya?? Cuss booking ke @kamwispurbayan ------------------------------------- https://t.co/52F7lFiR2N,https://pbs.twimg.com/ext_tw_video_thumb/1661634524906946561/pu/img/dZ6YX9hcNqE8Y-KI.jpg,in, ,Pinarakjogja,masih edisi jelajah kampung wisata purbayan nih #sobatpinarak.. mimin mau ajak kalian langsung ke pengrajin perak yang ada di kotagede! penasaran sama keseruan tripnya?? cuss booking ke @kamwispurbayan ------------------------------------- https://t.co/52f7lfir2n,masih edisi jelajah kampung wisata purbayan nih  mimin mau ajak kalian langsung ke pengrajin perak yang ada di kotagede penasaran sama keseruan tripnya cuss booking ke,kampung wisata purbayan,-7.830524,110.399142,dinpar diy 2023,masih edisi jelajah kampung wisata purbayan nih  mimin mau ajak kalian langsung ke pengrajin perak yang ada di kotagede penasaran sama keseruan tripnya cuss booking ke,edisi jelajah kampung wisata purbayan nih  mimin mau ajak kalian langsung pengrajin perak ada kotagede penasaran sama keseruan tripnya cuss booking,"['edisi', 'jelajah', 'kampung', 'wisata', 'purbayan', 'nih', 'mimin', 'mau', 'ajak', 'kalian', 'langsung', 'pengrajin', 'perak', 'ada', 'kotagede', 'penasaran', 'sama', 'keseruan', 'tripnya', 'cuss', 'booking']",edisi jelajah kampung wisata purbayan nih mimin mau ajak kalian langsung rajin perak ada kotagede penasaran sama seru trip cuss booking,"Still the edition of the Purbayan Tourism Village Cruise, Mimin, I want to take you directly to the silver craftsmen in Kotagede, curious about the excitement of the trips cuss booking to",0.7003,positif
Sun Jun 11 04:59:45 +0000 2023,Masihmenjadi tempat yang indah untuk melihat sunset pantai parangtritis . . #explorejogja #explore #traveler #traveling https://t.co/OpqrNTBs0p,https://pbs.twimg.com/ext_tw_video_thumb/1667758417094787072/pu/img/jpLjfmQVdz3c5pgj.jpg,in,"Temanggung, Indonesia",evano27_,masihmenjadi tempat yang indah untuk melihat sunset pantai parangtritis . . #explorejogja #explore #traveler #traveling https://t.co/opqrntbs0p,masihmenjadi tempat yang indah untuk melihat sunset pantai parangtritis,pantai parangtritis,-8.024608,110.329804,visit jogja,masihmenjadi tempat yang indah untuk melihat sunset pantai parangtritis,masihmenjadi tempat indah melihat sunset pantai parangtritis,"['masihmenjadi', 'tempat', 'indah', 'melihat', 'sunset', 'pantai', 'parangtritis']",masihmenjadi tempat indah lihat sunset pantai parangtritis,still a beautiful place to see the sunset of Parangtritis Beach,0.5994,positif
Sat Oct 07 03:32:01 +0000 2023,Mau ke Eropa Nggak Usah Jauh-Jauh La Li Sa Farmer s Village Jogya Tempatnya selengkapnya silahkan baca di: https://t.co/4qHFOjubMF #memorandum #jogja #jogjakarta #tepatwisata #wisata #liburan #lalisafarmersvillage,,in,ketintang baru 3 /91 surabaya,SKHmemorandum,mau ke eropa nggak usah jauh-jauh la li sa farmer s village jogya tempatnya selengkapnya silahkan baca di: https://t.co/4qhfojubmf #memorandum #jogja #jogjakarta #tepatwisata #wisata #liburan #lalisafarmersvillage,mau ke eropa nggak usah jauhjauh la li sa farmer s village jogya tempatnya selengkapnya silahkan baca di,la li sa,-7.820276,110.241104,dinpar diy 2023,mau ke eropa nggak usah jauhjauh la li sa farmer s village jogya tempatnya selengkapnya silahkan baca di,mau eropa usah jauhjauh la li sa farmer s village jogya tempatnya selengkapnya silahkan baca,"['mau', 'eropa', 'usah', 'jauhjauh', 'la', 'li', 'sa', 'farmer', 's', 'village', 'jogya', 'tempatnya', 'selengkapnya', 'silahkan', 'baca']",mau eropa usah jauhjauh la li sa farmer s village jogya tempat lengkap silah baca,"want to go to Europe, you don't need to go far away, Li Li Sa Farmer S Village Jogya is in full, please read it on",0.3818,positif
Tue Dec 26 04:38:39 +0000 2023,mau ke heha obelix atau bukit bintang pls kapan ke jogja lagi,,in,,mignitesun,mau ke heha obelix atau bukit bintang pls kapan ke jogja lagi,mau ke heha obelix atau bukit bintang pls kapan ke jogja lagi,bukit bintang,-7.845841,110.479846,visit jogja,mau ke heha obelix atau bukit bintang pls kapan ke jogja lagi,mau heha obelix bukit bintang pls kapan jogja,"['mau', 'heha', 'obelix', 'bukit', 'bintang', 'pls', 'kapan', 'jogja']",mau heha obelix bukit bintang pls kapan jogja,Want to go to heha Obelix or Bukit Bintang PLS when to Jogja again,0.3254,positif
Fri Apr 28 09:00:24 +0000 2023,Mau liburan ke Jogja bareng keluarga tapi bingung mau kemana? mending kesini aja yuk! HeHa Forest Banteng Hargobinangun Kec. Pakem Kabupaten Sleman Daerah Istimewa Yogyakarta sc : Tiktok/deniathly Kami rutin setiap hari posting foto-foto d https://t.co/vFbYw9OFvz https://t.co/WJ9RqCBBL5,https://pbs.twimg.com/media/FuyipG8WYAIBgd7.jpg,in,"Bandung City, West Java, Indon",yctravella,mau liburan ke jogja bareng keluarga tapi bingung mau kemana? mending kesini aja yuk! heha forest banteng hargobinangun kec. pakem kabupaten sleman daerah istimewa yogyakarta sc : tiktok/deniathly kami rutin setiap hari posting foto-foto d https://t.co/vfbyw9ofvz https://t.co/wj9rqcbbl5,mau liburan ke jogja bareng keluarga tapi bingung mau kemana mending kesini aja yuk heha forest banteng hargobinangun kec pakem kabupaten sleman daerah istimewa yogyakarta sc  tiktokdeniathly kami rutin setiap hari posting fotofoto d,heha forest,-7.626253,110.424458,visit jogja,mau liburan ke jogja bareng keluarga tapi bingung mau kemana mending kesini aja yuk heha forest banteng hargobinangun kec pakem kabupaten sleman daerah istimewa yogyakarta sc  tiktokdeniathly kami rutin setiap hari posting fotofoto d,mau liburan jogja bareng keluarga bingung mau mending kesini aja yuk heha forest banteng hargobinangun kec pakem kabupaten sleman daerah istimewa yogyakarta sc  tiktokdeniathly rutin hari posting fotofoto d,"['mau', 'liburan', 'jogja', 'bareng', 'keluarga', 'bingung', 'mau', 'mending', 'kesini', 'aja', 'yuk', 'heha', 'forest', 'banteng', 'hargobinangun', 'kec', 'pakem', 'kabupaten', 'sleman', 'daerah', 'istimewa', 'yogyakarta', 'sc', 'tiktokdeniathly', 'rutin', 'hari', 'posting', 'fotofoto', 'd']",mau libur jogja bareng keluarga bingung mau mending kesini aja yuk heha forest banteng hargobinangun kec pakem kabupaten sleman daerah istimewa yogyakarta sc tiktokdeniathly rutin hari posting fotofoto d,"I want a vacation to Jogja with the family but confused about where to go here, let's just come here heha Forest Bull Hargobinangun Kec Pakem Sleman Regency Yogyakarta SC Tiktokdeniathly we routinely post photographs d every day D",-0.4215,negatif
Wed Aug 23 08:40:24 +0000 2023,Mau liburan ke Jogja buat lihat KAWS Holiday di Prambanan? Sekalian cari penginapan di dekat Malioboro gak sih supaya deket ke mana2? Nih cek ricek dulu 5 hotel terbaik di dekat #Malioboro #Jogja dgn budget di bawah Rp500 ribuan. https://t.co/XP8RyuXoSK,https://pbs.twimg.com/media/F4MzIfSaMAALi2w.jpg,in,Indonesia,BukaReview,mau liburan ke jogja buat lihat kaws holiday di prambanan? sekalian cari penginapan di dekat malioboro gak sih supaya deket ke mana2? nih cek ricek dulu 5 hotel terbaik di dekat #malioboro #jogja dgn budget di bawah rp500 ribuan. https://t.co/xp8ryuxosk,mau liburan ke jogja buat lihat kaws holiday di prambanan sekalian cari penginapan di dekat malioboro gak sih supaya deket ke mana nih cek ricek dulu  hotel terbaik di dekat   dgn budget di bawah rp ribuan,malioboro,-7.792646,110.365871,dinpar diy 2023,mau liburan ke jogja buat lihat kaws holiday di prambanan sekalian cari penginapan di dekat malioboro gak sih supaya deket ke mana nih cek ricek dulu  hotel terbaik di dekat   dengan budget di bawah rp ribuan,mau liburan jogja buat lihat kaws holiday prambanan sekalian cari penginapan dekat malioboro gak sih deket mana nih cek ricek dulu  hotel terbaik dekat   budget bawah rp ribuan,"['mau', 'liburan', 'jogja', 'buat', 'lihat', 'kaws', 'holiday', 'prambanan', 'sekalian', 'cari', 'penginapan', 'dekat', 'malioboro', 'gak', 'sih', 'deket', 'mana', 'nih', 'cek', 'ricek', 'dulu', 'hotel', 'terbaik', 'dekat', 'budget', 'bawah', 'rp', 'ribuan']",mau libur jogja buat lihat kaws holiday prambanan sekali cari inap dekat malioboro gak sih deket mana nih cek ricek dulu hotel baik dekat budget bawah rp ribu,I want a vacation to Jogja to see Kaws Holiday in Prambanan and all lodging near Malioboro not to be close to where to check the best hotel re -check near the budget below Rp.,0.802,positif
Fri Jul 28 06:51:05 +0000 2023,Mau Liburan ke Pantai Parangtritis Cek Dulu Harga Tiket Masuknya #beritajogja #jogja #jogjaistimewa https://t.co/lKnubCq5rE https://t.co/mcbT7ygtCC,https://pbs.twimg.com/media/F2GtuJZagAALvDn.jpg,in,"Yogyakarta, Indonesia",Harian_Jogja,mau liburan ke pantai parangtritis cek dulu harga tiket masuknya #beritajogja #jogja #jogjaistimewa https://t.co/lknubcq5re https://t.co/mcbt7ygtcc,mau liburan ke pantai parangtritis cek dulu harga tiket masuknya,pantai parangtritis,-8.024608,110.329804,visit jogja,mau liburan ke pantai parangtritis cek dulu harga tiket masuknya,mau liburan pantai parangtritis cek dulu harga tiket masuknya,"['mau', 'liburan', 'pantai', 'parangtritis', 'cek', 'dulu', 'harga', 'tiket', 'masuknya']",mau libur pantai parangtritis cek dulu harga tiket masuk,"want a vacation to Parangtritis Beach, check the price of admission",0.0772,positif
Mon Jul 17 04:44:57 +0000 2023,Mau menikmati keindahan Gunung Merapi? Teman Piknik Tour &amp; Travel Siap menemani Wisata Jogja &amp; Sekitarnya ==== Office : Jln. Imogiri Barat Km. 8.5 Bantul Yk Tlp/WA: 081226084117 #wisatajogja #rentalmobil #visitindonesia #wonderfullindonesia #TripJogja https://t.co/ghPZdks8NR,https://pbs.twimg.com/ext_tw_video_thumb/1680800666065965056/pu/img/c7ah4XG1D7nnXgrz.jpg,in,Sewon | Bantul | Yk ,miftahul_yk,mau menikmati keindahan gunung merapi? teman piknik tour &amp; travel siap menemani wisata jogja &amp; sekitarnya ==== office : jln. imogiri barat km. 8.5 bantul yk tlp/wa: 081226084117 #wisatajogja #rentalmobil #visitindonesia #wonderfullindonesia #tripjogja https://t.co/ghpzdks8nr,mau menikmati keindahan gunung merapi teman piknik tour amp travel siap menemani wisata jogja amp sekitarnya  office  jln imogiri barat km  bantul yk tlpwa,gunung merapi,-7.540716,110.445723,visit jogja,mau menikmati keindahan gunung merapi teman piknik tour amp travel siap menemani wisata jogja amp sekitarnya  office  jln imogiri barat km  bantul yk tlpwa,mau menikmati keindahan gunung merapi teman piknik tour amp travel siap menemani wisata jogja amp sekitarnya  office  jln imogiri barat km  bantul yk tlpwa,"['mau', 'menikmati', 'keindahan', 'gunung', 'merapi', 'teman', 'piknik', 'tour', 'amp', 'travel', 'siap', 'menemani', 'wisata', 'jogja', 'amp', 'sekitarnya', 'office', 'jln', 'imogiri', 'barat', 'km', 'bantul', 'yk', 'tlpwa']",mau nikmat indah gunung merapi teman piknik tour amp travel siap tani wisata jogja amp sekitar office jln imogiri barat km bantul yk tlpwa,"Want to enjoy the beauty of Mount Merapi, a friend of the picnic tour amp travel ready to accompany the Jogja Amp surrounding tourism, the West Imogiri Jln Km Bantul Yk Tlpwa",0.9186,positif
