created_at,full_text,image_url,lang,location,username,caseFolded_fullText,cleaning,matched_keyword,lintang,bujur,sumber,norm,stopwords,tokenized,stemmed,translated,score_vader,klasifikasi_vader,eval
Tue Nov 14 13:14:33 +0000 2023,repost @adibinabrar Bahagia itu sederhana sesederhana kamu tersenyum dan bersyukur dengan apa yang sudah kamu punya. Pantai Pandansari Bantul Jogja #pantai #pantaipandansari #pantaijogja #bantul #explorebantul https://t.co/Tt9jNoceeh,https://pbs.twimg.com/media/F-5axe1WQAAvqYR.jpg,in,,BlusukanBantul,repost @adibinabrar bahagia itu sederhana sesederhana kamu tersenyum dan bersyukur dengan apa yang sudah kamu punya. pantai pandansari bantul jogja #pantai #pantaipandansari #pantaijogja #bantul #explorebantul https://t.co/tt9jnoceeh,repost  bahagia itu sederhana sesederhana kamu tersenyum dan bersyukur dengan apa yang sudah kamu punya pantai pandansari bantul jogja,pantai pandansari,-8.00069,110.253336,visit jogja,repost  bahagia itu sederhana sesederhana kamu tersenyum dan bersyukur dengan apa yang sudah kamu punya pantai pandansari bantul jogja,repost  bahagia sederhana sesederhana kamu tersenyum bersyukur apa sudah kamu punya pantai pandansari bantul jogja,"['repost', 'bahagia', 'sederhana', 'sesederhana', 'kamu', 'tersenyum', 'bersyukur', 'apa', 'sudah', 'kamu', 'punya', 'pantai', 'pandansari', 'bantul', 'jogja']",repost bahagia sederhana sederhana kamu senyum syukur apa sudah kamu punya pantai pandansari bantul jogja,Happy repost is simple as simple as you smile and be grateful for what you already have Pandansari Beach Bantul Jogja,0.8481,positif,positif
Sat Apr 29 04:44:45 +0000 2023,Candi Sambisari Sleman DIY. Cc @erynurul_ #jogja #explorejogja #wisatajogja #sambisari #sambisaritemple #candisambisari #yogyakarta #exploreyogyakarta #wisatayogyakarta #sleman #exploresleman #wisatasleman #fypÃ£â€šÂ· #fyp https://t.co/2ocY41dJgi,https://pbs.twimg.com/ext_tw_video_thumb/1652171904260911104/pu/img/nYw6Z7utSugfr58-.jpg,in,"Yogyakarta, Indonesia",area_diy,candi sambisari sleman diy. cc @erynurul_ #jogja #explorejogja #wisatajogja #sambisari #sambisaritemple #candisambisari #yogyakarta #exploreyogyakarta #wisatayogyakarta #sleman #exploresleman #wisatasleman #fypÃ£â€šÂ· #fyp https://t.co/2ocy41djgi,candi sambisari sleman diy cc,candi sambisari,-7.762455,110.447045,visit jogja,candi sambisari sleman diy cc,candi sambisari sleman diy cc,"['candi', 'sambisari', 'sleman', 'diy', 'cc']",candi sambisari sleman diy cc,Sambisari Temple Sleman DIY CC,0,netral,netral
Mon Apr 03 04:50:34 +0000 2023,Buaya di Sungai Oya Gunungkidul Diduga dari Karantina Hutan Bunder https://t.co/6cur9oLAYX,,in,"Yogyakarta, Indonesia",IDNTimesJogja,buaya di sungai oya gunungkidul diduga dari karantina hutan bunder https://t.co/6cur9olayx,buaya di sungai oya gunungkidul diduga dari karantina hutan bunder,hutan bunder,-7.903274,110.555318,visit jogja,buaya di sungai oya gunungkidul diduga dari karantina hutan bunder,buaya sungai oya gunungkidul diduga karantina hutan bunder,"['buaya', 'sungai', 'oya', 'gunungkidul', 'diduga', 'karantina', 'hutan', 'bunder']",buaya sungai oya gunungkidul duga karantina hutan bunder,Crocodiles in the Oya Gunungkidul River are suspected from the Bunder Forest Quarantine,-0.2263,negatif,netral
Sun Jun 25 04:06:26 +0000 2023,dolan yg super dadakan pol jam 2 siang di tlf suruh prepare buat ke jogja. dah di jogja mikir panjang cari makan abistu lagisg lesgow ke bukit bintang GK. gasampe disitu jam 12 malem si ngide banget pgn liat sunrise di tumpeng menoreh kulon progo! random but happy https://t.co/h124N6DX9W,https://pbs.twimg.com/media/FzcLkHnaAAARZWa.jpg,in,another side ,s4nflawer,dolan yg super dadakan pol jam 2 siang di tlf suruh prepare buat ke jogja. dah di jogja mikir panjang cari makan abistu lagisg lesgow ke bukit bintang gk. gasampe disitu jam 12 malem si ngide banget pgn liat sunrise di tumpeng menoreh kulon progo! random but happy https://t.co/h124n6dx9w,dolan yg super dadakan pol jam  siang di tlf suruh prepare buat ke jogja dah di jogja mikir panjang cari makan abistu lagisg lesgow ke bukit bintang gk gasampe disitu jam  malem si ngide banget pgn liat sunrise di tumpeng menoreh kulon progo random but happy,bukit bintang,-7.845841,110.479846,visit jogja,dolan yang super dadakan banget jam  siang di tlf suruh prepare buat ke jogja dah di jogja mikir panjang cari makan abistu lagisg lesgow ke bukit bintang gk gasampe disitu jam  malem si ngide banget pgn liat sunrise di tumpeng menoreh kulon progo random but happy,dolan super dadakan banget jam  siang tlf suruh prepare buat jogja dah jogja mikir panjang cari makan abistu lagisg lesgow bukit bintang gk gasampe disitu jam  malem si ngide banget pgn liat sunrise tumpeng menoreh kulon progo random but happy,"['dolan', 'super', 'dadakan', 'banget', 'jam', 'siang', 'tlf', 'suruh', 'prepare', 'buat', 'jogja', 'dah', 'jogja', 'mikir', 'panjang', 'cari', 'makan', 'abistu', 'lagisg', 'lesgow', 'bukit', 'bintang', 'gk', 'gasampe', 'disitu', 'jam', 'malem', 'si', 'ngide', 'banget', 'pgn', 'liat', 'sunrise', 'tumpeng', 'menoreh', 'kulon', 'progo', 'random', 'but', 'happy']",dolan super dada banget jam siang tlf suruh prepare buat jogja dah jogja mikir panjang cari makan abistu lagisg lesgow bukit bintang gk gasampe situ jam malem si ngide banget pgn liat sunrise tumpeng toreh kulon progo random but happy,The super dolphin of the day at the TLF ordered to prepare to the jogja already in the jogja thought long to find the lagisg lesgow to go to the stars of the gk gasampe there was a time when,0.5994,positif,positif
Tue Jun 27 07:58:09 +0000 2023,Ga tau kenapa healing ke tempat yg pernah dia dtng in ke Jogja. Aku ga sadar pantai wohkudu sebelah an sama kesirat:( AKU KANGEN BGTTTTTTTTTTTTTT BARRRRRRRRT https://t.co/z0Rx1oXmPX,https://pbs.twimg.com/media/FznTx71WIAI4CgL.jpg,in,,tikakikuu,ga tau kenapa healing ke tempat yg pernah dia dtng in ke jogja. aku ga sadar pantai wohkudu sebelah an sama kesirat:( aku kangen bgtttttttttttttt barrrrrrrrt https://t.co/z0rx1oxmpx,ga tau kenapa healing ke tempat yg pernah dia dtng in ke jogja aku ga sadar pantai wohkudu sebelah an sama kesirat aku kangen bgtttttttttttttt barrrrrrrrt,pantai wohkudu,-8.098882,110.440563,visit jogja,ga tau kenapa healing ke tempat yang pernah dia dtng in ke jogja aku ga sadar pantai wohkudu sebelah an sama kesirat aku kangen bgtttttttttttttt barrrrrrrrt,ga tau healing tempat pernah dtng in jogja aku ga sadar pantai wohkudu sebelah an sama kesirat aku kangen bgtttttttttttttt barrrrrrrrt,"['ga', 'tau', 'healing', 'tempat', 'pernah', 'dtng', 'in', 'jogja', 'aku', 'ga', 'sadar', 'pantai', 'wohkudu', 'sebelah', 'an', 'sama', 'kesirat', 'aku', 'kangen', 'bgtttttttttttttt', 'barrrrrrrrt']",ga tau healing tempat pernah dtng in jogja aku ga sadar pantai wohkudu belah an sama sirat aku kangen bgtttttttttttttt barrrrrrrrt,"I don't know why he's healing to the place he had ever been to Jogja, I didn't realize that Wohkudu's beach was the same as the same, I miss it so much",-0.1531,negatif,positif
Wed Mar 08 12:12:17 +0000 2023,Pengamen Angklung Minta Bisa Kembali Mentas di Pedestrian Malioboro Ini Tanggapan UPT Cagar Budaya https://t.co/sA7oRU285r,,in,Jl Jend Sudirman 52 Yogyakarta,tribunjogja,pengamen angklung minta bisa kembali mentas di pedestrian malioboro ini tanggapan upt cagar budaya https://t.co/sa7oru285r,pengamen angklung minta bisa kembali mentas di pedestrian malioboro ini tanggapan upt cagar budaya,malioboro,-7.792646,110.365871,dinpar diy 2023,pengamen angklung minta bisa kembali mentas di pedestrian malioboro ini tanggapan upt cagar budaya,pengamen angklung minta kembali mentas pedestrian malioboro tanggapan upt cagar budaya,"['pengamen', 'angklung', 'minta', 'kembali', 'mentas', 'pedestrian', 'malioboro', 'tanggapan', 'upt', 'cagar', 'budaya']",amen angklung minta kembali mentas pedestrian malioboro tanggap upt cagar budaya,Angklung buskers asked to be able to return to mentas at the Malioboro pedestrian,0,netral,netral
Sun Aug 13 13:30:34 +0000 2023,Abrasi Ancam Penangkaran Penyu di Pantai Trisik Kulonprogo #beritajogja #jogja #jogjaistimewa https://t.co/VGR4BigxmN https://t.co/y7kSi0AJr3,https://pbs.twimg.com/media/F3ailv4boAE0zyy.jpg,in,"Yogyakarta, Indonesia",Harian_Jogja,abrasi ancam penangkaran penyu di pantai trisik kulonprogo #beritajogja #jogja #jogjaistimewa https://t.co/vgr4bigxmn https://t.co/y7ksi0ajr3,abrasi ancam penangkaran penyu di pantai trisik kulonprogo,pantai trisik,-7.967335,110.182607,visit jogja,abrasi ancam penangkaran penyu di pantai trisik kulonprogo,abrasi ancam penangkaran penyu pantai trisik kulonprogo,"['abrasi', 'ancam', 'penangkaran', 'penyu', 'pantai', 'trisik', 'kulonprogo']",abrasi ancam tangkar penyu pantai trisik kulonprogo,abrasion threatening turtle breeding at Trisik Kulonprogo Beach,-0.5267,negatif,negatif
Tue Aug 01 04:17:11 +0000 2023,@titiknol_jogja @dprd_diy Mending taro aja di sepanjang jalan malioboro biar malu sekalian kota wisata ko penanganan sampahnya ga beres,,in,,burburayamm,@titiknol_jogja @dprd_diy mending taro aja di sepanjang jalan malioboro biar malu sekalian kota wisata ko penanganan sampahnya ga beres,jogja diy mending taro aja di sepanjang jalan malioboro biar malu sekalian kota wisata ko penanganan sampahnya ga beres,malioboro,-7.792646,110.365871,dinpar diy 2023,jogja diy mending taro aja di sepanjang jalan malioboro biar malu sekalian kota wisata ko penanganan sampahnya ga beres,jogja diy mending taro aja sepanjang jalan malioboro biar malu sekalian kota wisata ko penanganan sampahnya ga beres,"['jogja', 'diy', 'mending', 'taro', 'aja', 'sepanjang', 'jalan', 'malioboro', 'biar', 'malu', 'sekalian', 'kota', 'wisata', 'ko', 'penanganan', 'sampahnya', 'ga', 'beres']",jogja diy mending taro aja panjang jalan malioboro biar malu sekali kota wisata ko tangan sampah ga beres,Jogja DIY mending just taro along the Malioboro road so that you are ashamed as well,-0.25,negatif,negatif
Fri Mar 17 07:45:00 +0000 2023,Sejumlah Pedagang yang biasa Berjualan Di Kawasan Objek Wisata Bukit Klangon Mengaku Warung Sepi Pembeli #Merapi #Aktivitasmerapi #bukitklangon #Sleman #BeritaJogja #TVRIYogyakarta #MediaPemersatuBangsa https://t.co/sMTZxzLDUT,https://pbs.twimg.com/ext_tw_video_thumb/1636628921889488896/pu/img/IjK5x7zHl7C3kEQx.jpg,in,"Yogyakarta, Indonesia",tvriyogyakarta,sejumlah pedagang yang biasa berjualan di kawasan objek wisata bukit klangon mengaku warung sepi pembeli #merapi #aktivitasmerapi #bukitklangon #sleman #beritajogja #tvriyogyakarta #mediapemersatubangsa https://t.co/smtzxzldut,sejumlah pedagang yang biasa berjualan di kawasan objek wisata bukit klangon mengaku warung sepi pembeli,bukit klangon,-7.576885,110.454845,dinpar diy 2023,sejumlah pedagang yang biasa berjualan di kawasan objek wisata bukit klangon mengaku warung sepi pembeli,sejumlah pedagang biasa berjualan kawasan objek wisata bukit klangon mengaku warung sepi pembeli,"['sejumlah', 'pedagang', 'biasa', 'berjualan', 'kawasan', 'objek', 'wisata', 'bukit', 'klangon', 'mengaku', 'warung', 'sepi', 'pembeli']",jumlah dagang biasa jual kawasan objek wisata bukit klangon aku warung sepi beli,A number of traders who used to sell in the Bukit Klangon tourist attraction claimed that the stalls were quiet,0.5106,positif,negatif
Sat Dec 23 16:01:10 +0000 2023,@yudin862 Museum Sonobudoyo Jogja,,in,Lagi di Indonesia ,ellyn_31,@yudin862 museum sonobudoyo jogja,museum sonobudoyo jogja,museum sonobudoyo,-7.802395,110.363947,visit jogja,museum sonobudoyo jogja,museum sonobudoyo jogja,"['museum', 'sonobudoyo', 'jogja']",museum sonobudoyo jogja,Sonobudoyo Jogja Museum,0,netral,netral
Tue Oct 24 07:51:51 +0000 2023,Kabut tebal tampak menyelimuti kawasan pantai selatan Gunungkidul hingga Bantul beberapa waktu terakhir. Bahkan pekatnya kabut di Pantai Slili Gunungkidul ramai dibahas warganet di media sosial pada Minggu (22/10) #IDNTimesJogja https://t.co/lQqTtoyoZj https://t.co/9LnN7s0i94,https://pbs.twimg.com/ext_tw_video_thumb/1716724063346012160/pu/img/H163MXXL-W_2Vb5P.jpg,in,"Yogyakarta, Indonesia",IDNTimesJogja,kabut tebal tampak menyelimuti kawasan pantai selatan gunungkidul hingga bantul beberapa waktu terakhir. bahkan pekatnya kabut di pantai slili gunungkidul ramai dibahas warganet di media sosial pada minggu (22/10) #idntimesjogja https://t.co/lqqttoyozj https://t.co/9lnn7s0i94,kabut tebal tampak menyelimuti kawasan pantai selatan gunungkidul hingga bantul beberapa waktu terakhir bahkan pekatnya kabut di pantai slili gunungkidul ramai dibahas warganet di media sosial pada minggu,pantai slili,-8.144966,110.602877,visit jogja,kabut tebal tampak menyelimuti kawasan pantai selatan gunungkidul hingga bantul beberapa waktu terakhir bahkan pekatnya kabut di pantai slili gunungkidul ramai dibahas warganet di media sosial pada minggu,kabut tebal tampak menyelimuti kawasan pantai selatan gunungkidul hingga bantul beberapa waktu terakhir bahkan pekatnya kabut pantai slili gunungkidul ramai dibahas warganet media sosial minggu,"['kabut', 'tebal', 'tampak', 'menyelimuti', 'kawasan', 'pantai', 'selatan', 'gunungkidul', 'hingga', 'bantul', 'beberapa', 'waktu', 'terakhir', 'bahkan', 'pekatnya', 'kabut', 'pantai', 'slili', 'gunungkidul', 'ramai', 'dibahas', 'warganet', 'media', 'sosial', 'minggu']",kabut tebal tampak limut kawasan pantai selatan gunungkidul hingga bantul beberapa waktu akhir bahkan pekat kabut pantai slili gunungkidul ramai bahas warganet media sosial minggu,Thick fog seemed to envelop the southern coast of Gunungkidul to Bantul in recent times and even thick fog at Slili Gunungkidul Beach was widely discussed by citizens on social media on Sunday,0,netral,netral
Tue Aug 01 10:31:58 +0000 2023,Rentetan peristiwa di kawasan stasiun brambanan pada pagi hari . Gunung Merapi menaungi perjalanan lokomotif CC 206 13 43 DIPO PWT sedangkan Gunung Sumbing menaungi peristiwa pertemuan dengan KRL jogja-solo balapan-palur : Firhanshifuu https://t.co/UgUa7qibu1,https://pbs.twimg.com/media/F2cGn51a4AACzmq.jpg,in,"Yogyakarta, Indonesia",merapi_uncover,rentetan peristiwa di kawasan stasiun brambanan pada pagi hari . gunung merapi menaungi perjalanan lokomotif cc 206 13 43 dipo pwt sedangkan gunung sumbing menaungi peristiwa pertemuan dengan krl jogja-solo balapan-palur : firhanshifuu https://t.co/ugua7qibu1,rentetan peristiwa di kawasan stasiun brambanan pada pagi hari  gunung merapi menaungi perjalanan lokomotif cc    dipo pwt sedangkan gunung sumbing menaungi peristiwa pertemuan dengan krl jogjasolo balapanpalur  firhanshifuu,gunung merapi,-7.540716,110.445723,visit jogja,rentetan peristiwa di kawasan stasiun brambanan pada pagi hari  gunung merapi menaungi perjalanan lokomotif cc    dipo pwt sedangkan gunung sumbing menaungi peristiwa pertemuan dengan krl jogjasolo balapanpalur  firhanshifuu,rentetan peristiwa kawasan stasiun brambanan pagi hari  gunung merapi menaungi perjalanan lokomotif cc    dipo pwt gunung sumbing menaungi peristiwa pertemuan krl jogjasolo balapanpalur  firhanshifuu,"['rentetan', 'peristiwa', 'kawasan', 'stasiun', 'brambanan', 'pagi', 'hari', 'gunung', 'merapi', 'menaungi', 'perjalanan', 'lokomotif', 'cc', 'dipo', 'pwt', 'gunung', 'sumbing', 'menaungi', 'peristiwa', 'pertemuan', 'krl', 'jogjasolo', 'balapanpalur', 'firhanshifuu']",rentet peristiwa kawasan stasiun brambanan pagi hari gunung merapi taung jalan lokomotif cc dipo pwt gunung sumbing taung peristiwa temu krl jogjasolo balapanpalur firhanshifuu,A series of events in the area of â€‹â€‹Brambanan Station in the morning of Mount Merapi Mountain overshadowing the CC Locomotive Dipo PWT while Mount Sumbing houses the meeting with the Jogjasolo KRL Balapanpalur Firhanshifuu,0,netral,netral
Wed Aug 30 18:25:01 +0000 2023,bukit bintang tempo gelato jogja pasaraya https://t.co/jaAZYiA9m5,https://pbs.twimg.com/media/F4zI-sJaMAEklL2.jpg,in,she/her,samyanq,bukit bintang tempo gelato jogja pasaraya https://t.co/jaazyia9m5,bukit bintang tempo gelato jogja pasaraya,bukit bintang,-7.845841,110.479846,visit jogja,bukit bintang tempo gelato jogja pasaraya,bukit bintang tempo gelato jogja pasaraya,"['bukit', 'bintang', 'tempo', 'gelato', 'jogja', 'pasaraya']",bukit bintang tempo gelato jogja pasaraya,Bukit Bintang Tempo Gelato Jogja Supermarket,0,netral,netral
Wed May 17 02:50:28 +0000 2023,&lt;!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--&gt;Promo Liburan 0812-2353-6083 Penginapan Berkonsep Joglo Guest House Dekat Malioboro Yogyakarta Cirebon https://t.co/qvPmD36L7A,https://pbs.twimg.com/media/FwTEKgAaQAAuX2o.jpg,in,,Hotell_,&lt;!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--&gt;promo liburan 0812-2353-6083 penginapan berkonsep joglo guest house dekat malioboro yogyakarta cirebon https://t.co/qvpmd36l7a,lttd border px solid br msodataplacementsamecellagitpromo liburan  penginapan berkonsep joglo guest house dekat malioboro yogyakarta cirebon,malioboro,-7.792646,110.365871,dinpar diy 2023,lttd border px solid br msodataplacementsamecellagitpromo liburan  penginapan berkonsep joglo guest house dekat malioboro yogyakarta cirebon,lttd border px solid br msodataplacementsamecellagitpromo liburan  penginapan berkonsep joglo guest house dekat malioboro yogyakarta cirebon,"['lttd', 'border', 'px', 'solid', 'br', 'msodataplacementsamecellagitpromo', 'liburan', 'penginapan', 'berkonsep', 'joglo', 'guest', 'house', 'dekat', 'malioboro', 'yogyakarta', 'cirebon']",lttd border px solid br msodataplacementsamecellagitpromo libur inap konsep joglo guest house dekat malioboro yogyakarta cirebon,Lttd Border Px Solid Br MsodataplacementSameLlagipromo vacation vacation in the concept of Joglo Guest House near Malioboro Yogyakarta Cirebon,0.1531,positif,positif
